timestamp	run_name	size_bytes	gcs_uri	status
2026-06-21T15:55:10-04:00	cat7b_x26_r16_lr8e-4_s2	161533192	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r16_lr8e-4_s2	OK
2026-06-21T15:56:46-04:00	cat7b_x26_r256_lr1e-4_s2	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r256_lr1e-4_s2	OK
2026-06-21T15:58:38-04:00	cat7b_x26_r256_lr2e-4_s2	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r256_lr2e-4_s2	OK
2026-06-21T15:59:57-04:00	cat7b_x26_r256_lr2e-5_s2	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r256_lr2e-5_s2	OK
2026-06-21T16:01:22-04:00	cat7b_x26_r256_lr4e-4_s2	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r256_lr4e-4_s2	OK
2026-06-21T16:02:35-04:00	cat7b_x26_r256_lr5e-5_s2	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r256_lr5e-5_s2	OK
2026-06-21T16:04:45-04:00	cat7b_x26_r256_lr8e-4_s2	2583745128	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r256_lr8e-4_s2	OK
2026-06-21T16:04:50-04:00	cat7b_x26_r2_lr1e-4_s2	20236512	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r2_lr1e-4_s2	OK
2026-06-21T16:04:53-04:00	cat7b_x26_r2_lr2e-4_s2	20236512	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r2_lr2e-4_s2	OK
2026-06-21T16:04:55-04:00	cat7b_x26_r2_lr2e-5_s2	20236512	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r2_lr2e-5_s2	OK
2026-06-21T16:04:58-04:00	cat7b_x26_r2_lr4e-4_s2	20236512	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r2_lr4e-4_s2	OK
2026-06-21T16:05:01-04:00	cat7b_x26_r2_lr5e-5_s2	20236512	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r2_lr5e-5_s2	OK
2026-06-21T16:05:04-04:00	cat7b_x26_r2_lr8e-4_s2	20236512	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r2_lr8e-4_s2	OK
2026-06-21T16:05:10-04:00	cat7b_x26_r32_lr1e-4_s2	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r32_lr1e-4_s2	OK
2026-06-21T16:05:27-04:00	cat7b_x26_r32_lr2e-4_s2	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r32_lr2e-4_s2	OK
2026-06-21T16:05:33-04:00	cat7b_x26_r32_lr2e-5_s2	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r32_lr2e-5_s2	OK
2026-06-21T16:05:39-04:00	cat7b_x26_r32_lr4e-4_s2	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r32_lr4e-4_s2	OK
2026-06-21T16:05:46-04:00	cat7b_x26_r32_lr5e-5_s1	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r32_lr5e-5_s1	OK
2026-06-21T16:05:53-04:00	cat7b_x26_r32_lr5e-5_s2	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r32_lr5e-5_s2	OK
2026-06-21T16:05:59-04:00	cat7b_x26_r32_lr8e-4_s2	323014168	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r32_lr8e-4_s2	OK
2026-06-21T16:06:02-04:00	cat7b_x26_r4_lr1e-4_s0	40421816	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r4_lr1e-4_s0	OK
2026-06-21T16:06:05-04:00	cat7b_x26_r4_lr1e-4_s2	40421816	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r4_lr1e-4_s2	OK
2026-06-21T16:06:09-04:00	cat7b_x26_r4_lr2e-4_s2	40421816	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r4_lr2e-4_s2	OK
2026-06-21T16:06:12-04:00	cat7b_x26_r4_lr2e-5_s2	40421816	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r4_lr2e-5_s2	OK
2026-06-21T16:06:15-04:00	cat7b_x26_r4_lr4e-4_s0	40421816	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r4_lr4e-4_s0	OK
2026-06-21T16:06:18-04:00	cat7b_x26_r4_lr4e-4_s2	40421816	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r4_lr4e-4_s2	OK
2026-06-21T16:06:21-04:00	cat7b_x26_r4_lr5e-5_s2	40421816	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r4_lr5e-5_s2	OK
2026-06-21T16:06:24-04:00	cat7b_x26_r4_lr8e-4_s2	40421816	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r4_lr8e-4_s2	OK
2026-06-21T16:06:40-04:00	cat7b_x26_r64_lr1e-4_s2	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r64_lr1e-4_s2	OK
2026-06-21T16:07:01-04:00	cat7b_x26_r64_lr2e-4_s2	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r64_lr2e-4_s2	OK
2026-06-21T16:07:27-04:00	cat7b_x26_r64_lr2e-5_s2	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r64_lr2e-5_s2	OK
2026-06-21T16:07:50-04:00	cat7b_x26_r64_lr4e-4_s0	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r64_lr4e-4_s0	OK
2026-06-21T16:08:07-04:00	cat7b_x26_r64_lr4e-4_s2	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r64_lr4e-4_s2	OK
2026-06-21T16:08:21-04:00	cat7b_x26_r64_lr5e-5_s2	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r64_lr5e-5_s2	OK
2026-06-21T16:08:47-04:00	cat7b_x26_r64_lr8e-4_s2	645975704	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r64_lr8e-4_s2	OK
2026-06-21T16:08:50-04:00	cat7b_x26_r8_lr1e-4_s2	80792096	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r8_lr1e-4_s2	OK
2026-06-21T16:08:54-04:00	cat7b_x26_r8_lr2e-4_s2	80792096	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r8_lr2e-4_s2	OK
2026-06-21T16:08:57-04:00	cat7b_x26_r8_lr2e-5_s2	80792096	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r8_lr2e-5_s2	OK
2026-06-21T16:09:01-04:00	cat7b_x26_r8_lr4e-4_s2	80792096	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r8_lr4e-4_s2	OK
2026-06-21T16:09:05-04:00	cat7b_x26_r8_lr5e-5_s2	80792096	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r8_lr5e-5_s2	OK
2026-06-21T16:09:08-04:00	cat7b_x26_r8_lr8e-4_s2	80792096	gs://lawrencf-persona-system/persona-system/lora_artifact_cat_qwen7b/adapters/cat7b_x26_r8_lr8e-4_s2	OK
